x,y,size,text,color,topicID
2459.6047,-145.68001,4.055572,Geostatistics,#ffce63,077C14F2
2461.1987,-65.73006,4.5151252,Aerial photography,#ffce63,07F0B2F2
2439.4192,252.66643,4.068424,Population geography,#ffce63,081FB0DC
2280.8875,320.7512,4.0028434,Landscape epidemiology,#ffce63,0972ABCA
2404.2898,311.2015,4.0720974,Social geography,#ffce63,0999308F
2237.8013,171.58783,4.0031052,World Geodetic System,#ffce63,09A30F3D
2270.0798,98.99656,4.0120644,Map algebra,#ffce63,0A21D71A
2519.0415,-201.97853,4.0072856,Geomorphometry,#ffce63,0A42D0A8
2642.6877,405.56287,4.0726112,Development geography,#ffce63,0A5AA0DC
2524.546,-36.157562,4.3697766,Digital mapping,#ffce63,0AD41BE1
2369.0127,77.004196,4.0293786,Spatial epidemiology,#ffce63,0B217CD9
2448.5037,194.63873,4.0404022,Historical geography,#ffce63,0B236435
2378.7644,231.14647,4.0295986,Health geography,#ffce63,0C06ECD3
2740.822,282.1732,4.0264176,Geopolitics,#ffce63,0C09AB10
2232.7537,258.53516,4.0043594,Geodemography,#ffce63,0C4B8E6D
2905.1274,392.78455,4.0015014,Phytogeomorphology,#ffce63,1E6AD780
2846.4165,493.6706,4.0015014,Agricultural geography,#ffce63,1E76C592
2497.3933,369.84277,4.1418438,Urban geography,#ffce63,20080997
2845.0662,313.79218,4.0094346,Electoral geography,#ffce63,21426C21
